Sample,X,Y,Z
928,0.008,-0.129,0.926
929,0.020,-0.141,0.926
930,0.012,-0.141,0.926
931,0.035,-0.125,0.926
932,0.023,-0.133,0.930
933,0.020,-0.137,0.934
934,0.023,-0.145,0.918
935,0.020,-0.141,0.926
936,0.023,-0.133,0.934
937,0.023,-0.129,0.934
938,0.023,-0.113,0.930
939,0.023,-0.141,0.922
940,0.035,-0.137,0.914
941,0.027,-0.133,0.906
942,0.027,-0.133,0.938
943,0.016,-0.133,0.930
944,0.035,-0.133,0.918
945,0.027,-0.137,0.930
946,0.020,-0.133,0.930
947,0.016,-0.121,0.922
948,0.027,-0.141,0.922
949,0.035,-0.125,0.926
950,0.031,-0.133,0.926
951,0.023,-0.129,0.938
952,0.023,-0.137,0.930
953,0.027,-0.129,0.922
954,0.012,-0.137,0.930
955,0.027,-0.148,0.918
956,0.027,-0.121,0.918
957,0.027,-0.141,0.930
958,0.023,-0.133,0.926
959,0.020,-0.121,0.934
960,0.086,-0.113,0.895
961,-0.004,-0.160,0.910
962,0.023,-0.129,0.922
963,0.031,-0.129,0.922
964,0.027,-0.117,0.934
965,0.027,-0.133,0.922
966,0.020,-0.148,0.914
967,0.016,-0.148,0.922
968,0.031,-0.129,0.926
969,0.027,-0.109,0.930
970,0.031,-0.141,0.926
971,0.020,-0.156,0.918
972,0.016,-0.141,0.922
973,0.023,-0.109,0.926
974,0.020,-0.137,0.930
975,0.031,-0.133,0.910
976,0.020,-0.148,0.918
977,0.008,-0.141,0.926
978,0.020,-0.121,0.941
979,0.035,-0.121,0.930
980,0.082,-0.125,0.914
981,0.023,-0.148,0.918
982,0.016,-0.137,0.922
983,0.020,-0.113,0.934
984,0.023,-0.121,0.926
985,0.035,-0.137,0.922
986,0.031,-0.137,0.922
987,0.020,-0.137,0.930
988,0.016,-0.129,0.926
989,0.027,-0.133,0.922
990,0.031,-0.129,0.918
991,0.031,-0.137,0.922
992,0.020,-0.145,0.922
993,0.031,-0.109,0.930
994,0.016,-0.129,0.930
995,0.023,-0.141,0.922
996,0.027,-0.133,0.922
997,0.023,-0.137,0.910
998,0.016,-0.137,0.934
999,0.031,-0.117,0.930
Rate 1387, overflows 0
