Sample,X,Y,Z
889,-0.059,-0.344,0.840
890,-0.074,-0.316,0.805
891,-0.062,-0.316,0.820
892,-0.012,-0.363,0.836
893,0.008,-0.305,0.906
894,0.000,-0.270,0.973
895,-0.004,-0.270,0.984
896,-0.055,-0.320,0.949
897,-0.059,-0.344,0.883
898,-0.004,-0.281,0.879
899,0.020,-0.262,0.875
900,0.023,-0.301,0.828
901,0.055,-0.344,0.793
902,0.012,-0.270,0.809
903,-0.066,-0.266,0.875
904,-0.098,-0.359,0.844
905,-0.117,-0.449,0.832
906,-0.023,-0.359,0.867
907,0.035,-0.207,0.957
908,0.062,-0.160,1.012
909,0.000,-0.262,0.984
910,-0.020,-0.336,0.914
911,-0.012,-0.312,0.879
912,-0.016,-0.281,0.848
913,0.012,-0.297,0.824
914,-0.016,-0.332,0.840
915,-0.031,-0.410,0.828
916,0.020,-0.410,0.809
917,-0.051,-0.320,0.852
918,-0.035,-0.246,0.883
919,-0.055,-0.285,0.918
920,0.012,-0.320,0.930
921,0.070,-0.348,0.902
922,0.066,-0.258,0.938
923,0.043,-0.168,0.906
924,-0.070,-0.207,0.879
925,-0.109,-0.383,0.836
926,-0.098,-0.527,0.812
927,-0.027,-0.484,0.836
928,0.004,-0.293,0.914
929,0.016,-0.148,0.969
930,-0.078,-0.176,0.973
931,-0.105,-0.309,0.934
932,-0.039,-0.320,0.934
933,0.039,-0.324,0.945
934,0.117,-0.309,0.887
935,-0.004,-0.297,0.816
936,-0.098,-0.277,0.785
937,-0.078,-0.305,0.789
938,-0.055,-0.328,0.801
939,0.020,-0.344,0.809
940,0.066,-0.316,0.871
941,0.047,-0.316,0.965
942,0.004,-0.352,0.961
943,-0.059,-0.348,0.934
944,-0.062,-0.281,0.879
945,-0.027,-0.207,0.871
946,-0.023,-0.184,0.875
947,0.020,-0.293,0.859
948,-0.023,-0.379,0.875
949,-0.039,-0.352,0.867
950,-0.062,-0.301,0.828
951,-0.066,-0.246,0.820
952,0.004,-0.281,0.836
953,0.008,-0.352,0.891
954,0.051,-0.426,0.918
955,0.074,-0.379,0.945
956,-0.008,-0.238,0.969
957,-0.059,-0.156,0.930
958,-0.137,-0.203,0.895
959,-0.133,-0.301,0.863
960,-0.051,-0.352,0.844
961,0.086,-0.340,0.859
962,0.098,-0.355,0.844
963,0.035,-0.359,0.844
964,-0.090,-0.391,0.863
965,-0.094,-0.375,0.863
966,-0.020,-0.301,0.871
967,0.074,-0.227,0.914
968,0.086,-0.191,0.957
969,0.039,-0.219,0.980
970,-0.062,-0.305,0.957
971,-0.066,-0.359,0.883
972,-0.066,-0.367,0.812
973,-0.074,-0.391,0.777
974,-0.012,-0.383,0.789
975,-0.004,-0.301,0.875
976,0.000,-0.258,0.961
977,0.020,-0.258,0.992
978,-0.027,-0.270,0.953
979,-0.062,-0.301,0.914
980,-0.055,-0.316,0.887
981,-0.031,-0.270,0.875
982,0.039,-0.223,0.867
983,0.055,-0.238,0.859
984,0.008,-0.305,0.844
985,-0.059,-0.352,0.848
986,-0.094,-0.340,0.871
987,-0.078,-0.332,0.914
988,-0.020,-0.328,0.918
989,0.016,-0.316,0.918
990,0.035,-0.285,0.902
991,0.031,-0.211,0.906
992,-0.027,-0.219,0.895
993,-0.031,-0.309,0.840
994,-0.039,-0.391,0.781
995,-0.047,-0.355,0.789
996,0.020,-0.266,0.805
997,0.000,-0.227,0.859
998,-0.023,-0.289,0.852
999,-0.070,-0.391,0.848
Rate 1396, overflows 0
