Sample,X,Y,Z
929,0.031,-0.078,0.938
930,0.027,-0.074,0.938
931,0.020,-0.082,0.934
932,0.027,-0.066,0.930
933,0.008,-0.070,0.941
934,0.031,-0.082,0.930
935,0.035,-0.082,0.934
936,0.012,-0.078,0.945
937,0.012,-0.078,0.945
938,0.012,-0.066,0.934
939,0.023,-0.082,0.922
940,0.020,-0.070,0.934
941,0.066,-0.086,0.949
942,0.020,-0.070,0.930
943,0.012,-0.078,0.926
944,0.016,-0.074,0.945
945,0.023,-0.074,0.934
946,0.023,-0.086,0.938
947,0.016,-0.062,0.941
948,0.020,-0.094,0.934
949,0.012,-0.066,0.938
950,0.012,-0.086,0.945
951,0.023,-0.062,0.934
952,0.020,-0.078,0.930
953,0.016,-0.078,0.941
954,0.020,-0.074,0.934
955,0.020,-0.070,0.934
956,0.023,-0.074,0.938
957,0.023,-0.082,0.930
958,0.016,-0.070,0.941
959,0.027,-0.066,0.934
960,0.062,-0.078,0.926
961,0.023,-0.082,0.938
962,0.023,-0.082,0.934
963,0.023,-0.078,0.945
964,0.027,-0.059,0.941
965,0.027,-0.074,0.941
966,0.016,-0.074,0.934
967,0.016,-0.090,0.938
968,0.023,-0.078,0.934
969,0.043,-0.066,0.930
970,0.027,-0.070,0.934
971,0.031,-0.066,0.934
972,0.020,-0.090,0.926
973,0.027,-0.070,0.926
974,0.016,-0.078,0.934
975,0.039,-0.074,0.938
976,0.027,-0.074,0.945
977,0.031,-0.078,0.938
978,0.023,-0.082,0.938
979,0.031,-0.074,0.930
980,0.012,-0.055,0.961
981,0.023,-0.078,0.945
982,0.031,-0.074,0.938
983,0.023,-0.074,0.930
984,0.016,-0.074,0.938
985,0.027,-0.078,0.941
986,0.035,-0.070,0.941
987,0.016,-0.082,0.934
988,0.031,-0.078,0.934
989,0.020,-0.078,0.926
990,0.027,-0.078,0.938
991,0.020,-0.074,0.941
992,0.027,-0.082,0.938
993,0.020,-0.082,0.930
994,0.027,-0.082,0.938
995,0.023,-0.066,0.938
996,0.016,-0.070,0.945
997,0.023,-0.074,0.934
998,0.012,-0.090,0.941
999,0.023,-0.074,0.926
Rate 1405, overflows 0
