Sample,X,Y,Z
930,0.023,-0.117,0.938
931,0.020,-0.137,0.930
932,0.031,-0.145,0.918
933,0.035,-0.129,0.918
934,0.031,-0.117,0.926
935,0.020,-0.125,0.926
936,0.020,-0.137,0.922
937,0.031,-0.133,0.914
938,0.023,-0.137,0.922
939,0.039,-0.121,0.926
940,0.074,-0.117,0.930
941,0.027,-0.152,0.918
942,0.020,-0.141,0.918
943,0.035,-0.117,0.930
944,0.027,-0.133,0.926
945,0.020,-0.129,0.926
946,0.016,-0.129,0.930
947,0.016,-0.152,0.930
948,0.031,-0.121,0.922
949,0.035,-0.125,0.922
950,0.012,-0.133,0.930
951,0.020,-0.129,0.922
952,0.023,-0.137,0.922
953,0.035,-0.133,0.930
954,0.023,-0.125,0.922
955,0.020,-0.141,0.926
956,0.016,-0.141,0.918
957,0.039,-0.129,0.918
958,0.035,-0.113,0.930
959,0.012,-0.129,0.934
960,-0.039,-0.125,0.941
961,0.016,-0.129,0.926
962,0.020,-0.133,0.926
963,0.027,-0.121,0.934
964,0.020,-0.125,0.926
965,0.000,-0.141,0.930
966,0.031,-0.145,0.914
967,0.031,-0.117,0.934
968,0.023,-0.121,0.930
969,0.023,-0.152,0.918
970,0.012,-0.145,0.926
971,0.016,-0.129,0.922
972,0.027,-0.121,0.941
973,0.027,-0.129,0.926
974,0.020,-0.141,0.914
975,0.023,-0.152,0.914
976,0.027,-0.129,0.934
977,0.020,-0.113,0.934
978,0.027,-0.133,0.922
979,0.020,-0.156,0.922
980,0.066,-0.129,0.934
981,0.027,-0.113,0.930
982,0.027,-0.133,0.930
983,0.020,-0.141,0.922
984,0.031,-0.129,0.910
985,0.020,-0.129,0.930
986,0.023,-0.121,0.930
987,0.031,-0.145,0.922
988,0.027,-0.148,0.918
989,0.012,-0.125,0.930
990,0.012,-0.129,0.938
991,0.031,-0.125,0.922
992,0.020,-0.152,0.922
993,0.031,-0.133,0.926
994,0.031,-0.117,0.934
995,0.004,-0.129,0.934
996,0.023,-0.137,0.922
997,0.020,-0.141,0.910
998,0.016,-0.133,0.934
999,0.023,-0.121,0.934
Rate 1389, overflows 0
