Sample,X,Y,Z
902,-0.273,-0.332,0.938
903,-0.789,-0.430,0.848
904,-0.480,-0.523,0.617
905,-0.363,-0.449,0.723
906,-0.027,-0.129,0.926
907,0.410,-0.016,0.988
908,-0.023,-0.168,1.051
909,-0.344,-0.309,0.973
910,-0.207,-0.379,0.777
911,-0.543,-0.320,0.828
912,-0.438,-0.359,0.812
913,-0.340,-0.355,0.863
914,-0.277,-0.336,0.988
915,0.215,-0.207,0.945
916,-0.180,-0.168,1.062
917,0.137,-0.223,0.840
918,-0.258,-0.301,0.871
919,-0.301,-0.281,0.824
920,-0.305,-0.246,0.812
921,-0.336,-0.359,0.848
922,-0.184,-0.414,0.859
923,0.000,-0.324,0.902
924,0.055,-0.223,0.980
925,-0.105,-0.184,0.977
926,-0.324,-0.270,0.879
927,-0.250,-0.332,0.793
928,-0.066,-0.227,0.848
929,-0.027,-0.172,0.953
930,-0.133,-0.207,0.926
931,-0.543,-0.414,0.855
932,-0.488,-0.500,0.773
933,-0.508,-0.391,0.840
934,-0.180,-0.258,0.867
935,-0.008,-0.152,0.957
936,-0.273,-0.137,1.031
937,-0.234,-0.242,0.926
938,-0.281,-0.336,0.867
939,-0.195,-0.332,0.875
940,0.117,-0.309,0.859
941,-0.074,-0.223,0.934
942,-0.211,-0.297,0.895
943,-0.418,-0.387,0.859
944,-0.289,-0.367,0.852
945,-0.109,-0.277,0.867
946,-0.059,-0.180,0.965
947,-0.086,-0.168,1.004
948,-0.117,-0.195,0.949
949,-0.285,-0.309,0.895
950,-0.242,-0.414,0.832
951,-0.121,-0.359,0.887
952,0.125,-0.211,0.914
953,0.008,-0.176,0.941
954,-0.195,-0.316,0.832
955,-0.328,-0.402,0.727
956,-0.523,-0.395,0.750
957,-0.426,-0.309,0.805
958,-0.336,-0.277,0.891
959,-0.297,-0.215,1.012
960,-0.074,-0.176,1.008
961,-0.125,-0.195,0.973
962,-0.344,-0.324,0.902
963,-0.520,-0.441,0.848
964,-0.277,-0.336,0.848
965,-0.031,-0.180,0.902
966,-0.023,-0.137,0.938
967,-0.176,-0.305,0.852
968,-0.410,-0.449,0.828
969,-0.254,-0.398,0.840
970,0.055,-0.188,0.918
971,0.109,-0.078,0.992
972,-0.074,-0.117,1.004
973,-0.410,-0.289,0.930
974,-0.547,-0.465,0.863
975,-0.191,-0.430,0.816
976,0.168,-0.211,0.875
977,0.125,-0.066,0.953
978,-0.172,-0.188,0.910
979,-0.523,-0.414,0.820
980,-0.477,-0.504,0.762
981,-0.160,-0.359,0.793
982,0.160,-0.191,0.871
983,0.105,-0.121,1.000
984,-0.105,-0.191,0.969
985,-0.469,-0.344,0.930
986,-0.512,-0.422,0.809
987,-0.508,-0.379,0.832
988,-0.203,-0.270,0.867
989,-0.098,-0.215,1.004
990,-0.020,-0.188,1.008
991,-0.098,-0.250,0.938
992,-0.227,-0.305,0.844
993,-0.285,-0.348,0.781
994,-0.262,-0.301,0.797
995,-0.176,-0.266,0.887
996,-0.062,-0.250,0.934
997,-0.031,-0.273,0.941
998,-0.109,-0.273,0.941
999,-0.195,-0.281,0.902
Rate 1386, overflows 0
