Sample,X,Y,Z
709,0.027,-0.148,0.926
710,0.020,-0.125,0.930
711,0.027,-0.121,0.930
712,0.023,-0.145,0.922
713,0.035,-0.137,0.926
714,0.023,-0.133,0.918
715,0.016,-0.133,0.934
716,0.031,-0.133,0.922
717,0.035,-0.125,0.922
718,0.027,-0.141,0.922
719,0.016,-0.129,0.926
720,0.090,-0.105,0.914
721,0.031,-0.137,0.918
722,0.020,-0.145,0.934
723,0.027,-0.113,0.930
724,0.012,-0.129,0.926
725,0.016,-0.141,0.918
726,0.031,-0.125,0.914
727,0.023,-0.133,0.918
728,0.023,-0.121,0.930
729,0.012,-0.141,0.922
730,0.020,-0.145,0.918
731,0.023,-0.125,0.926
732,0.016,-0.133,0.926
733,0.023,-0.133,0.926
734,0.020,-0.137,0.930
735,0.023,-0.133,0.930
736,0.023,-0.133,0.934
737,0.020,-0.129,0.930
738,0.016,-0.141,0.926
739,0.016,-0.145,0.922
740,0.043,-0.145,0.914
741,0.012,-0.121,0.938
742,0.023,-0.125,0.930
743,0.020,-0.133,0.922
744,0.008,-0.141,0.926
745,0.016,-0.137,0.934
746,0.031,-0.137,0.922
747,0.027,-0.125,0.934
748,0.020,-0.141,0.918
749,0.012,-0.145,0.922
750,0.035,-0.125,0.926
751,0.012,-0.137,0.930
752,0.023,-0.137,0.922
753,0.023,-0.129,0.934
754,0.016,-0.121,0.922
755,0.004,-0.133,0.930
756,0.023,-0.148,0.926
757,0.039,-0.121,0.926
758,0.027,-0.133,0.918
759,0.016,-0.145,0.918
760,0.047,-0.113,0.918
761,0.023,-0.145,0.914
762,0.016,-0.125,0.930
763,0.039,-0.129,0.922
764,0.027,-0.125,0.922
765,0.023,-0.148,0.926
766,0.016,-0.133,0.930
767,0.027,-0.117,0.941
768,0.035,-0.109,0.930
769,0.020,-0.160,0.926
770,0.023,-0.148,0.918
771,0.031,-0.109,0.930
772,0.016,-0.117,0.938
773,0.039,-0.125,0.922
774,0.027,-0.141,0.914
775,0.016,-0.145,0.922
776,0.016,-0.129,0.930
777,0.031,-0.117,0.926
778,0.031,-0.137,0.914
779,0.016,-0.148,0.926
780,0.082,-0.105,0.957
781,-0.016,-0.121,0.934
782,0.020,-0.145,0.918
783,0.047,-0.121,0.922
784,0.031,-0.137,0.926
785,0.020,-0.145,0.926
786,0.008,-0.125,0.934
787,0.023,-0.141,0.922
788,0.023,-0.137,0.918
789,0.039,-0.125,0.918
790,0.031,-0.121,0.922
791,0.008,-0.145,0.941
792,0.027,-0.148,0.930
793,0.020,-0.121,0.934
794,0.039,-0.125,0.918
795,0.020,-0.145,0.926
796,0.027,-0.141,0.926
797,0.023,-0.133,0.926
798,0.004,-0.133,0.930
799,0.031,-0.145,0.926
800,0.020,-0.121,0.930
801,0.035,-0.133,0.922
