Sample,X,Y,Z
898,-0.488,-0.395,0.824
899,-0.145,-0.527,0.742
900,0.129,-0.348,0.852
901,-0.051,-0.281,0.945
902,-0.031,-0.203,0.867
903,-0.102,-0.277,0.883
904,-0.133,-0.359,0.902
905,-0.094,-0.344,0.938
906,0.156,-0.293,0.922
907,0.059,-0.254,0.961
908,-0.078,-0.309,0.871
909,-0.133,-0.340,0.840
910,-0.148,-0.402,0.906
911,0.027,-0.355,0.934
912,0.254,-0.234,0.887
913,-0.008,-0.297,0.887
914,-0.066,-0.285,0.789
915,-0.262,-0.359,0.832
916,-0.066,-0.398,0.910
917,0.281,-0.258,0.926
918,0.133,-0.270,0.934
919,0.066,-0.238,0.875
920,-0.219,-0.309,0.871
921,-0.105,-0.512,0.793
922,0.109,-0.352,0.879
923,0.008,-0.297,0.910
924,0.277,-0.312,0.754
925,-0.234,-0.336,0.832
926,-0.422,-0.402,0.844
927,0.152,-0.367,0.809
928,0.152,-0.227,1.008
929,0.227,-0.133,0.973
930,0.039,-0.234,0.875
931,-0.281,-0.406,0.871
932,-0.328,-0.465,0.844
933,-0.133,-0.410,0.852
934,-0.062,-0.289,0.965
935,0.117,-0.254,0.879
936,-0.164,-0.281,0.855
937,-0.250,-0.344,0.855
938,0.000,-0.395,0.883
939,0.195,-0.270,0.938
940,0.070,-0.211,0.938
941,0.148,-0.277,0.789
942,-0.125,-0.414,0.762
943,-0.172,-0.430,0.789
944,0.016,-0.402,0.848
945,0.172,-0.277,0.930
946,0.105,-0.285,0.926
947,-0.020,-0.289,0.859
948,-0.184,-0.293,0.902
949,-0.141,-0.398,0.934
950,0.293,-0.234,0.945
951,0.309,-0.242,0.926
952,-0.027,-0.309,0.879
953,0.016,-0.438,0.688
954,-0.320,-0.449,0.801
955,-0.203,-0.363,0.898
956,0.301,-0.262,0.891
957,-0.039,-0.266,0.926
958,-0.152,-0.273,0.859
959,-0.258,-0.328,0.812
960,-0.305,-0.391,0.867
961,0.098,-0.309,0.871
962,0.105,-0.305,0.910
963,-0.098,-0.250,0.910
964,-0.133,-0.355,0.836
965,-0.168,-0.414,0.844
966,-0.023,-0.352,0.938
967,0.238,-0.184,0.945
968,0.074,-0.293,0.914
969,-0.121,-0.340,0.816
970,-0.250,-0.406,0.773
971,-0.117,-0.359,0.820
972,0.180,-0.234,0.988
973,0.246,-0.199,1.012
974,0.062,-0.297,0.914
975,-0.184,-0.340,0.859
976,-0.160,-0.426,0.848
977,-0.008,-0.324,0.945
978,0.078,-0.242,1.004
979,0.188,-0.316,0.863
980,0.039,-0.348,0.781
981,-0.156,-0.328,0.832
982,-0.121,-0.383,0.809
983,0.188,-0.297,0.852
984,0.145,-0.227,0.895
985,-0.125,-0.328,0.816
986,-0.367,-0.430,0.793
987,-0.219,-0.473,0.770
988,-0.102,-0.328,0.926
989,0.188,-0.285,0.961
990,0.145,-0.215,0.938
991,-0.320,-0.316,0.957
992,-0.133,-0.355,0.766
993,-0.250,-0.387,0.891
994,0.180,-0.203,0.984
995,0.230,-0.223,0.980
996,0.258,-0.230,0.906
997,-0.305,-0.391,0.836
998,-0.266,-0.500,0.688
999,-0.109,-0.457,0.812
Rate 1389, overflows 0
