Sample,X,Y,Z
901,-0.469,-0.484,0.730
902,0.258,-0.137,0.895
903,0.664,-0.035,1.039
904,0.461,0.051,1.109
905,-0.465,-0.242,1.051
906,-0.910,-0.492,0.871
907,-0.621,-0.594,0.637
908,-0.480,-0.406,0.719
909,0.090,-0.168,0.867
910,0.242,-0.004,1.023
911,0.160,-0.129,1.070
912,-0.293,-0.320,0.977
913,-0.332,-0.379,0.848
914,-0.332,-0.289,0.781
915,-0.523,-0.352,0.797
916,-0.281,-0.367,0.801
917,-0.391,-0.328,0.996
918,0.098,-0.270,0.996
919,0.168,-0.168,1.012
920,-0.016,-0.211,0.949
921,-0.035,-0.266,0.828
922,-0.344,-0.285,0.836
923,-0.336,-0.301,0.793
924,-0.238,-0.270,0.824
925,-0.305,-0.348,0.895
926,0.027,-0.344,0.848
927,-0.141,-0.301,0.938
928,-0.180,-0.270,0.938
929,-0.117,-0.254,0.844
930,-0.379,-0.254,0.910
931,-0.117,-0.207,0.922
932,-0.027,-0.160,0.957
933,-0.180,-0.176,0.953
934,-0.418,-0.332,0.852
935,-0.648,-0.547,0.770
936,-0.648,-0.547,0.770
937,-0.496,-0.469,0.797
938,-0.285,-0.316,0.930
939,0.008,-0.082,0.996
940,-0.039,-0.090,1.008
941,-0.254,-0.230,0.992
942,-0.320,-0.359,0.840
943,-0.168,-0.363,0.840
944,0.164,-0.266,0.859
945,0.035,-0.172,0.961
946,-0.109,-0.250,0.875
947,-0.480,-0.445,0.863
948,-0.395,-0.449,0.801
949,-0.125,-0.273,0.887
950,0.035,-0.180,0.945
951,-0.012,-0.148,1.000
952,-0.129,-0.160,0.973
953,-0.398,-0.293,0.910
954,-0.367,-0.438,0.820
955,-0.141,-0.387,0.836
956,0.008,-0.211,0.934
957,0.035,-0.184,0.953
958,-0.102,-0.301,0.879
959,-0.336,-0.387,0.789
960,-0.496,-0.344,0.742
961,-0.410,-0.320,0.762
962,-0.430,-0.289,0.859
963,-0.293,-0.273,0.934
964,-0.117,-0.160,0.996
965,-0.070,-0.168,0.992
966,-0.281,-0.281,0.938
967,-0.520,-0.434,0.859
968,-0.457,-0.402,0.875
969,-0.109,-0.227,0.914
970,0.047,-0.105,0.961
971,-0.051,-0.199,0.906
972,-0.320,-0.383,0.871
973,-0.281,-0.418,0.816
974,-0.078,-0.262,0.844
975,0.082,-0.148,0.930
976,0.105,-0.121,0.965
977,0.105,-0.121,0.965
978,-0.270,-0.258,0.961
979,-0.512,-0.438,0.895
980,-0.316,-0.453,0.824
981,0.055,-0.285,0.832
982,0.184,-0.098,0.914
983,-0.160,-0.113,0.957
984,-0.488,-0.344,0.855
985,-0.609,-0.496,0.805
986,-0.281,-0.406,0.789
987,0.137,-0.207,0.875
988,0.164,-0.152,0.977
989,0.008,-0.180,0.953
990,-0.418,-0.316,0.926
991,-0.609,-0.422,0.836
992,-0.559,-0.414,0.797
993,-0.285,-0.309,0.848
994,-0.035,-0.199,0.977
995,0.023,-0.137,1.047
996,0.000,-0.168,1.008
997,-0.285,-0.320,0.910
998,-0.332,-0.371,0.785
999,-0.324,-0.367,0.770
Rate 1393, overflows 0
